tweet;sentiment
Siempre que aparece una mujer linda en la tele mi abuela queda hablandod e lo linda que es, por ejemplo recien acaba de decir que todo las mujeres turcas son re lindas y hermosas y en especial una actriz y yo ?_? no estabamos de lo dificil de la trama de la novela?;0
 @SoyYoAmie181 @MALEGP @LanaMontalban Exacto!!!. Arranca con Juan Castro que iba a hablar de los amoríos de la Sra...;1
@UBA_Quito @RMunicipalFM Este perrito se encuentra encadenado y llora a toda hora. Se encuentra en las calles Portoviejo Oe3-54 entre Versalles y América. Por favor su ayuda!! https://t.co/Uq3Piyv4G9;-1
Encima el 99% que critica en los comentarios seguro fue al día del militante o al festival de la UBA donde no te contagiabas;0
q linda universidad la ungs lastima q ya estoy en la uba ⚰️☠️;0
Juan Enrique estudiando economia en la UBA mas de 5 años se va domado por un verdulero. El mejor ejemplo de que la practica es superior a la teoria. https://t.co/k0PhXtL3iV;0
@nachomdeo La uba está dentro de las 156789 mejores universidades 🤣🤣🤣🤣 no? Ni saben ni pueden aprender mas;0
 @vanessahoppe21 @RobFuentesL Hola Vanessa recuerda la iniciativa del capítulo Chileno del Ombudsman por una defensoria del pueblo en Chile. Gracias! Aquí va link https://t.co/3DKopWTUJJ;1
Ya decia yo que este CGI no era una mierda. https://t.co/wKvhbKeRY3;1
m caias mal xq me diste sb una vez kk aunq ahora todo bien;1
1) Me llegó esta información: Jorge Rubén Volnovich y su hermano, Juan Carlos Volnovich, son dos psicoanalistas especializados en niñez, graduados en la UBA.;1
Sabían q Massa,tiene No a su nombre obvio como todo político hace una sociedad anonima ,empresa de venta de cámaras y los municipios a fines ponen sus cámaras en las localidades? Currito al.paso. https://t.co/ndU3rvZPXo;-1
dios ESTOY LLORANDO PORQUE NO VOY A VER A HARRY ME QUIERO MATAR PORWUE YO IBA A IR LA VEZ ANTERIOR Y COVID ME CAGO EN VOS;1
Tomé la decisión de cambiar de carrera por 2da vez porque al fin y al cabo es mí vida y mí futuro profesional.  UBA en otro momento será.;1
"Todo esto y mucho más podés conocerlo en la muestra UBA 200 ✨🤩

😉 ¡Agendá! Los viernes, sábados, domingos y feriados de 16 a 22 hs. 🎟️Sacá tu entrada gratis en https://t.co/xeX3R7GDoL

Te esperamos

UBA - Formando futuro
#OrgulloUBA https://t.co/SXmEHXDQFP";1
"Comienza un nuevo año y la oferta de Cursos CAP se renueva.

MARZO 2022– Modalidad ON LINE

Solicita mas información sobre contenidos y aranceles:
posgrado@fadu.uba.ar
centrocap@fadu.uba.ar

Visita la página de @FaduComunica 
https://t.co/MdsGXj1IAf

#UBA https://t.co/bBfZU5rCQu";1
YO SABIA Q LO iBA HACER https://t.co/Gf1u0arpSc;1
"En la Muestra UBA 200 en Tecnópolis, las y los voluntarios de la Facultad de Ciencias Veterinarias de la UBA te cuentan cómo es el manejo de la lana una vez esquilada y todos sus beneficios 🐑 🧶 🦙

👇 https://t.co/AkLO8K6MT8";1
en la uba. casi, casi https://t.co/2BTGFGLsLw;0
El sistema de graduados de la UBA cuando entro en enero a ver si avanzó mi trámite de título que lleva sin moverse medio año: https://t.co/GPHete4eEJ;0
"En el #curso a distancia de #Bodypainting se trabajarán distintas temáticas y técnicas. Serán incluidas nociones básicas de armado de tocados y accesorios y se realizarán tres bodypainting. 

💻Inscripción online https://t.co/RVCjtlOBGW
#certificadosUBA https://t.co/qLZqSbfMeR";1
@sozita_LST Las mejores críticas a la UBA son de aquellos que la experimentaron con sus múltiples fallas y sus cosas buenas...tu opinión es una pelotudez, absolutamente infundada, en el mejor de los casos operativizada por anécdotas que confundís con argumentos...;0
@sozita_LST Ciertamente estudiar en la UBA no es gratis, pero es permisiva mucha gente la elige antes que no poder elegir concretamente cosas peores a su criterio y es abierta, por lo que naturalmente cada uno entra en su mejor interés, a veces perjudicando a la institución.;1
 @sozita_LST Confundís cosas básicas como asistir a una uni con un perfil no académico, sino de índole laboral, como el tuyo, o sea, es lo mismo que estudies en la UADE o allá lo que estudiás. Hay cierta diferencia? Seguro. Pero poca vas estudiar en la UADE ing electrónica vs en la UBA / UTN.;1
@sozita_LST Lo cual nos lleva a lo siguiente: caracterizás a la UBA como una poronga porque tiene facultades que sí lo son cuando hay otras que no, por lo que, partiendo de la base de que nuestro país tienen un gran problema para manejar fondos y problemas a nivel educacional.;0
"@sozita_LST Ahora el siguiente punto, la gente como vos: si pensás que la UBA es sociales, FADU, psico, incluso medicina &amp; derecho, eso no es la UBA. La UBA es EXACTAS y en algún punto historia/filo (5%) en FILO (mientras que el resto de filo, es una cagada como vos pero desde otro ángulo).";0
@sozita_LST La UBA no es magnífica como muchos te la pintan, pero que en ciertas áreas y departamentos es infinitamente superior a muchísimas teniendo un modelo de educación anti internacional en ninguna universidad vas a encontrar a gente extremadamente experta en su campo.;1
"@sozita_LST No sé ni por dónde empezar. Sos un mediocre por varios motivos: el más básico sería que tenés un non sequitur en tu tweet, pero dejando de lado tu incompetente odio por la UBA, el cual honestamente, no me molesta.
Un problema sería que pensás que la Univ de Breda es buena.";-1
maldita sea Harrino pq no pusiste fecha en Barcelona ESTE AÑO NO IBA A SER TAN TARADA Y TE IBA A VER ENTENDES ADEMAS SE HUBIESE LLENADO RÁPIDO y solo tendrías q cantarme only angel nada mas;1
no puedo otro año mas con uba 21 x favor no mas;0
por ahora el intensivo de verano es presencial asi que tengo fe que en marzo las clases en la uba van a ser presenciales sino me mato;1
La Corte ratificó que para inscribirse en la UBA se deberá contar con DNI argentino https://t.co/823kwX3gzv;1
" @loupubert ELLA TIENE UNA FOTO MÍA 
#Walls #LouisTomlinson 
https://t.co/8sJmpAKyYF";1
"⚔️ Desde hace 20 años se realizan ferias medievales en la #Argentina.
 
🏰 ¿Cuál es el trabajo que hay detrás y cuáles son las motivaciones de los aficionados para participar?
 
📲 Enterate acá: https://t.co/wkgzCpALYn https://t.co/HryEYTwoRB";1
@ungorditoalegre @sozita_LST Te aseguro que el presupuesto (por alumno graduado y ajustado al costo de vida) es mayor en la UBA que en cualquier universidad europea. Que ese presupuesto se destine a alumnos que recursan 5 veces el CBC, a cursos de género y a miles de otros curros ya es otro tema;0
 @flaicaster @lilygabass Idiota la groncha de tu madre forro estoy cansada de contar extranjeros en la uba q se rascan el ogt, los mantienen los padres desde sus países y acá no pagan nada. Llamate a silencio mejor si no sabes;-1
" @JoJoSindacco @SenorEdgy @uesaquepasoa @martincela5 @azxbarit @Axl_Kss Que el punto de generalizar es dar un concepto general para no caer en detalles inecesarios. 
Como tu estupidez de ""el mundo es gente"" pues no iba a decir en una conversacion porque ayudaste a esa señora en la calle de nueva york y demas habitantes de nueva york";-1
¡Sé parte del proceso de rescate! Sintoniza @RMunicipalFM y conoce cómo adoptar uno de nuestros animales de compañía rescatados. #PorUnQuitoDigno https://t.co/PfD1pDJfQi;1
📻 A esta hora inicia#Quito20 conversamos sobre la campaña de esterilizaciones en el Distrito con Emilia Ulloa, promotora de @UBA_Quito. Sus consultas al 2510-510 o 2510-511. https://t.co/ygeUBZPWMb;1
" @Manny_cp @Army_S5 @Jocariba Tremendo llorón que saliste compañero, si tr hace feliz yo tr dire que fue buena idea compraste una ps5 
Pero ya deja de aparentar que sabés más que la directiva de Microsoft 😅😅😅";1
@MarmPiloto Se nota que hace años que no doy clases en @Exactas_UBA... en mis buenas épocas había aprendido a nunca hacer una afirmación que no fuera 100% verificable, certera y precisa.;0
En #LoMejorDeNexEn2021 te contamos sobre la herramienta informática clave para el avance de la electroquimioterapia, un novedoso tratamiento del cáncer. https://t.co/BWOKENUi77;1
No entiendo nada de uba xxi y no tengo a donde preguntar voy a llorar;-1
Los docentes argentinos que recibimos en las aulas de la UBA a adultos que llegan ávidos REPUDIAMOS A #soledadacuna, vergüenza de su clase,  ineficaz , incapaz y sobre todo nazi!;-1
@UBA_Quito @amcquito Al marcar la opción para atención, cuelgan la llamada...;-1
Jorge Rubén Volnovich y su hermano Juan Carlos Volnovich son 2 Psicoanalistas especializados en niñez, graduados en la UBA y escribieron varios libros sobre la materia. De ideales zurdos, en los 70 se incorporaron a Montoneros, los mandaron a Cuba siendo designados a colaborar.;-1
"Hablando de milagros y de ""pandemias"" esta es la evolución del pbi per cápita desde 2003, por período de gobierno. El pedazo de la torta que le toca hoy en promedio a cada uno es menor al del periodo de Cambiemos y algo mayor al período de Néstor Kirchner. ¿Qué tal? https://t.co/GorDq84bZi";1
Aca vienen a pedir becas a la UBA ,Planes sociales,y traficar https://t.co/2jQTVgs9OI;-1
@jaimeperczyk No te olvides de la UBA;1
lo q mas extraño en mi vida es el au de la uba/uade nunca ame tanto un au;1
YO ME CAGO EN LOS PUTOS MUERTOS DE LA FEDERACION QUE ES UNA MAFIA Y UNA BASURA. CONTRA TODO, CONTRA TODOS CABRONES;-1
Que cosa linda prender el fuego a la nochesita con una birra en mano;1
Mitad de semanita y ya estoy matado, necesito una birra;-1
día terminado . Ahora quien m invita la birra;1
Mi cuerpo me pide birra pero el cima me dice tortafritas con matecocido;0
como te vas a llevar tres birras y decirle a tu hijo que no te alcanza la plata para el yogur que te pide pero despues llevarte otra birra mas COMPRALE UN YOGUR AL NENE HIJA DE PUTA;-1
Que manera de fiarnos birra 🥵 jajajajaj;0
busco amigues que quieran tomar birra conmigo;1
"@KituMorello JAJAJAA yo llegando a tu casa a las 19:20... ""No pusiste la birra en el frezzer o en la heladera ma concha de tu madre?""";0
Quiero ahogarme en birra. 🥲;0
Puta madre ahora dicen que te cuentan los días de aislamiento después de que te dieron el positivo ya hace una semana estoy encerrada la concha de la lora alguien me quiere mandar una birra porfa? De acá a que me den el alta salgo a principios de marzo entonces lpm;-1
Entre al bar, fui a la barra a pedir una birra y ni siquiera tuve que decir qué tipo de cerveza quería porque el barman ya lo sabía no sé ustedes pero para mí eso significa que ya soy ushuaiense;0
No me puedo perder el 2x1 en birra 😂;0
@VictorMontz La gente con birra y relato es feliz. Compran lo q sea, con tal de un pancito, chori cada tanto y no laburar. Si de alguien no espero algo es de la gente de este país. Bostas(mayorías, no todos);0
Lo voy a hacer tomando birra, cosa de en media hora hacer todo como el ojete;0
El plan ACTIVEMON  SIRVE PARA PANZA DE BIRRA 🍺??? GRAN DUDA Q TENGO. 😂 @julietanair me encanta lo que haces!!!;0
Cámbiame la birra por un fernet y listo ✅ 😋 https://t.co/wBad9SCSFj;1
bueno q ganas d una birra;1
que hermosa noche para morir ahogada en birra.;0
@condorlois No sabes lo que es Condor. Todos los dias una nueva. Antes de lo de la birra pensaba: hoy termina el dia sin ninguna, vamos carajo. Y aca estamos;0
Que ganas de estar con mis amigas tiradas por ahí y con birra en la mano.!;1
Le compré un regalo a novio pero no quiero decirle nada hasta q sea la fecha q tenga q dárselo así q lo tuiteo, q lo lea acá no importa pero no salió de mí boca decirlo;1
@OtraCyn Esta noche lo llevo a tomar birra a la costanera de la irredenta Posadas porque mañana vuelve a la CABA. Me queda tiempo para generarle otro trauma. Tsss!;0
Estoy tomando una birra en Palermo Soho o en Caracas???;1
"70.000.000.000 dólares.
Eso se pagó por una empresa de video juegos.

Sabes todos los tacos que me compro con esa guita? Y me queda vuelto para birra.";0
quiero una birra y una burgaaa pero no quiero gastar a quien le chupo las patas;0
Alguien pa ir a un barcito por papas fritas y mucha birra??;1
@Fannyfarias_ Birra y porro doña;1
Esta como para una birra bien fria y fumar unito;1
herrrrrmoso para la birra;1
Que cosa rica la birra artesanal amigo;1
"La otra vuelta ví a unos pibitos nose si tendrían 12 años o menos TOMANDO BIRRAS EN EL FERROO 
Yo a esa edad ni en pedo me gustaba la birra que les pasaa";0
Media birra y le hablo, bue;0
Ayer nos juntamos con las chicas supuestamente a repasar y organizarnos nose porque terminamos tomando birra en un bar 😹;0
que bronca no tener uno de esos que mienten para andar de la mano, q triste.... bueno una birra??;0
No sé si necesito un energizante o una birra para seguir con esta semana.;0
Estas ganas de faltar al gym y mejor ir por una birra no se me quitan;0
Que rica es la birra;1
Warap nena el barrio quemaaa el barro sana la birra llena desde q me despierto quemo velassss;1
@FranEnMonopatin Vamos al barcito ese que tiene ajedreces y nos tomamos una birra;1
Día 5 S/B. Sin birra.  Que divague...;-1
Extraño al Lauti con el que tomaba birra casi todas las noches!!;1
@_Lalarrabalera Jamás vi que alguien tenga la vida tan clara....y pásame la birra y el vino gracias!;1
Qué rey el flaco que le hacía la voz de Alf en el audio a la mina para levantarla. Le pagaría una birra.;1
muy lindo este día de descanso pero ya me podrían invitar una birra de nuevo;1
Alguien quiere venir a mi casa? Tengo fernet y birra;1
@_educabrera Está más para la birra por aca;1
@rocasogui @_educabrera Nooo está para la birra por acá jajaja;1
@rodrigocobosv Bueno, está bien we;1
Si tengo covid y tomo birra me voy a morir? https://t.co/RbvOdRPcHq;0
"Tengo al rededor de 2000 páginas para estudiar y no se por donde arrancar 🙃
Un fav y apago todo para irme a tomar una birra";0
Primer birra qe pido y a la moza se le callo arriba mio, jeeeeje . Bendecidaaaa 🖤;0
extrapolamos en el plano espacial, birra y poesía;1
Vinimos solo por una birra, pero pasaron cosas;1
Nada me genera más desilusión que cuando se me termina la birra,;0
@uxbs_podcast Usted ya sabe que tenemos una noche de birra pendiente desde hace rato😎;1
Birra las papitas y manises saborizados van de la mano siempre;1
Tito si lo logras, págame la birra 🐭;0
@joniiilopez Sale esa birra para festejar?;1
quien me invita una birra??? digo, pa sacar el malhumor;0
nos juntemos a ver el marginal y a tomar una birra, enviar;1
@BastaMae “Corta la bocha” dicen acá por el barrio *le manguea para la birra*;0
Hoy me hice la fit y fui a correr al parque y obvio que volví fumandome un pucho y casi me compro una birra, soy esto;0
Birra y nba ? O vino y peli? 🤔;1
Mañana tengo sesión con mi nutricionista, con toda la birra que tomé nos vemos el año que viene maestro;0
Yo ando tranqui solo tomando una birra y fumando una seca;1
Necesito alguien que me desojee, real. Recien estaba haciendo una pizza a la parri y escucho un ruido raro adentro. Voy a ver y una botella de birra artesanl estaba estallada (con su consiguiente desastre) https://t.co/N8rZ8WFA73;-1
"tengo la noche libre y no encontré una 2 para tomar birra

deja, me abro una latita sola";0
Andaría necesitando una segunda para ir a tomar una birra;1
Salí a las 8 de la oficina, que si voy a llegar y tomarme una birra? OBVIO;1
Me voy a comprar una birra así se me va el mal humor;1
Me acabo de gastar dos lucas en birra, tranki;0
"hoy no escabio, dije
“arranca que vamos a tomar birra” me dijo mi hermana🤡";0
Que hermoso terminar de changuear a esta hora y tomarse una buena birra bien fría 😝;1
@flickervibes_ llevo el coso de tergopol para que no se caliente la birra porque pleno diciembre mmmm;1
"Ay algunos que me preguntan si estoy embarazada noo si estoy llena de birra nomas jajajajaja
Es que estaba escondido mi porotin😅❣";0
Tomamos un porro y fumamos una birra ?;0
Tomar una birra y mirar la luna tirado en el cesped;1
que sale esta noche?tengo $100 y ganas de tomar una birra;1
Que buena birra la Temple, no hay con que darle;1
@celulabipolar Esto se pone bueno. Le voy a meter una de esas heladeritas de camping para la birra;1
Cuánto estará el pack de birra??;1
Se que estas ahí persona que siempre me haga la segunda con la birra y te voy a encontrar;0
Se me pasara el resfrió con una birra ?🧐;0
Necesito ir a tomar una birra hoy miercoles EN ALGUN BAR, LA NECESITO;1
@121expreso Estamos intentando arreglar los números del contrato... *Iba por una birra* https://t.co/5u6qZGTtOx;0
Las ganas de una birra en este momento me superan;0
me enoja tomar birra en esta época porque nunca están heladas 😠😠 pero a la vez siempre quiero birra;0
@Cronopio777 Hasta te invita una birra Julito, el 1;0
Con el umbral para no ser pobre es como con la birra: al precio tenés que sumarle el envase (alquiler);0
Estamos acostados con Nabil y jugamos a piedra papel o tijera a ver quien se levanta a buscar una birra. 8 años tenemos;0
"Fui con mi sobrina a comprar, le digo: Bueno dale, pagá vos.
Me dice: Ay tíaaa, seguro ya no tenés más plata porque sólo compras birra...

JAJAJAJAJAJAAJA 5 AÑOS TIENE LA PENDEJA, CINCO. SOY SU FAN!! https://t.co/GtReMc1xX2";0
era mas emocionante cuando el marginal estaba en tv publica y tenías que esperar una semana para ver cada capítulo con el tráiler del final que te dejaba re manija pero fue me compro una birra y lo termino antes de irme a dormir;0
@sele_nuska Se olvidó la birra en el freezer;-1
Deseando esa birra post trabajo🍻;1
"estoy de franco, hice tiramisu y ahora voy a hacer canelones de jyq, me voy a mirar el marginal y voy a tomar una birra.
lindolindo";1
Últimamente me saca de quicio todo. Necesito estar en el sur, tomando una birra, comiendo queso y salame. Con la cabeza en blanco.;1
@ingecucharita En Caacupé hace mucho ya,  por tres botellitas que comprás, ya te entierran en hielo la birra, con cartonley como debe ser. Y delivery también. No inventaron la luz.;0
@hslt912 tomando birra y escuchando harry con mi vieja, vos?;1
@JuliiCavalieri @zzedbaby @guadacorredera antes podriamos ir a tomar una birra, la tiro;1
"No recibí la tarjeta #Previaje 
Que hay que hacer? 
Me anoté, presente la factura del hotel, que más?";-1
@javierlanari Claroooo...un boom Argentina. Paseamos, Previaje, todo lleno. Somos ricos. Ahora, el periodismo crítico en tv desapareció. Cuarto mandato cfk...y va por más;0
"#RenunciaAcuña

Hoy desde la tierra de ""NuncaJamask"" recorriendo las Sierras y gastando la guita del PreViaje que los ""nuncajamaskaenses"" reciben con gran entusiasmo... , me enteré de los dichos de Acuña.  Nada nuevo,  se educo en la misma universidad privada que Vidal. https://t.co/3OlkUwdjpV";0
@bnaamas che esto BNA+ Previaje suena a trucho. Hace retweet de la cuenta oficial de BNA pero NO TIENE EL COSITO AZUL DE CUENTA OFICIAL. mmmmm !!!! Ojo al piojo locos ehh!!!!;-1
@estebanrafele Es que el previaje solo funciona en argentina no en países limítrofes como Córdoba.;0
@hernansanchez03 @estebanrafele Tengo entendido que para ser comercio adherido a previaje te tenés que registrar como tal. No tener deudas con la AFIP y todos los impuestos al día. Muchos no aceptan x ese motivo;1
Unas de por acá se sintieron ofendidas porque les dije que el Previaje lo pagamos los que laburamos. Qué dije que no sea cierto? YO ME FUI DE VACACIONES Y NO USÉ EL PREVIAJE PORQUE NO SOY BOLUDA Y SÉ QUE ESO LO PAGAMOS TODOS. Si quiero vacacionar lo pago 💯 de mi bolsillo;-1
Que cosa del bien el previaje, me permitió gastarme mas de 3 lucas en salamines. AR🇦🇷GEN 🇦🇷TINA 🇦🇷🎶;1
mas vale q el previaje funcione para diciembre sino q problemon hnas me fundo;1
Gracias PreViaje 💫 https://t.co/bufIkLxSzl;1
Mi viejo esta preguntando como se hace el previaje, lit vivo con homero https://t.co/x5Tcv1uqSc;0
@estebanrafele A mí me lo tomaron  por la misma zona. villa general belgrano la cumbrecita y Carlos Paz. Nunca consultamos si aceptaban previaje y la pasaron como débito.;1
@SergioChouza @Aaaana_123 @Fedecardoso Asi es así porque no aumentamos el previaje al infinito y para siempre?;0
POR ALGO GUARDE LA PREVIAJE LA PUTA MADREEEEEE ALLA VOY https://t.co/dIPt6PQL69;1
"@PromosaereasAR Ah…y el 2022 está que arde con los planes de cabotaje “because of Sputnik &amp; COVID”. Agarré el PreViaje y lo descosí…";1
@FerMeanios No. Me agarran débito y QR, pero rechazan previaje. Juro que no entiendo la lógica.;-1
@Aaaana_123 @Fedecardoso El PREVIAJE sirve aunque se financie con impuestos porque eso más temprano que tarde... vuelve! Con más actividad.;1
La pandemia COVID-19,mismo año 2021, Arg pagó 420.000 m d pesos q fueron destinados  a mitigar los efectos d la pandemia, las Vacunas ($124.000 M), REPRO II ($90.000 M), Previaje ($31.000 M),REPRO II y Sector Salud ($51.000 M), Ese monto representa el 0,9% del PBI en pesos.;1
@jack7987 Toda la cría anda hacinada en los lugares con más capacidad hotelera y balnearios más cercanos,cosa que les aguante la pensión y el Previaje para comer y estar  todos uno encima de otro en los tristes arroyos sin agua de Córdoba( hace décadas) o en las playas del centro de MDP.;0
@pimboleto @estebanrafele La tarjeta de Previaje es una tarjeta de crédito Mastercard prepaga. Probablemente, la persona que operó la terminal lo hizo de manera incorrecta al seleccionar el medio de pago.;1
@PabloSanse @estebanrafele en algun lugar de bariloche no me lo aceptaron. la cajera me argumentaba que el dueño del comercio no quiso adherirse a previaje.  tuve que pagarle con tarjeta de crédito;-1
En Havanna de aeroparque decidieron desde ayer no aceptar previaje. Hace dos semanas había podido usarla sin problemas. @MatiasLammens, se puede hacer algo al respecto?;-1
@estebanrafele No uses la Previaje en una joyería, ponele;0
"@estebanrafele Porque prefieren el cash. Si es un comercio habituado a cobrar con débito, es lo mismo. Por eso no hay que preguntar ""aceptás Previaje?"" sino ""aceptás débito?"". El comercio no tiene que estar adherido a Previaje pero tiene que ser de la cadena turística
https://t.co/ZXMxQjLsER";1
@federicosanchez @estebanrafele Delante mio, no en uno, en varios comercios pasaron la tarjeta y no la leían los posnet. Eso se debe programar. No olvides que Previaje es Mastercard Debito Banco Nacion. Una lástima, el comercio cordobés se pierde de miles de clientes con plata disponible en sus plásticos;-1
Cómo gastar el dinero acreditado en la tarjeta de Previaje y qué comercios lo aceptan https://t.co/P7zY6W9GOw;1
@gdnicola Pero aprendí a pagar con Previaje vía MP.;1
@RosamelNeneo @Gasquez_ oiga, si mis impuestos van a pagar el previaje mucho no me ofendo.;1
 @pimboleto @estebanrafele Si es como decís, entonces los comercios cuentan con terminales Posnet y Lapos para poder cobrar con las TC del Banco. En esas terminales se pueden realizar pagos con la tarjeta de Previaje sin problemas leyendo QRs (Modo) desde BNA+ o con el plástico.;1
@edufeiok @luanavolnovich Y mientras estaban de vacaciones los jubilados tuvimos remedios gratis, todas las vacunas y 70% en el Previaje.;1
Tuve que silenciar el tuit de Previaje porque algunas replies me hacían mal.;0
